"Receiver 2 VAST Satellite 021D 4122";"10.49.15.140"
"Receiver 2 VAST Satellite 021D 4123";"10.66.146.109"
"Receiver 2 VAST Satellite 021D 4131";"10.49.20.174"
"Receiver 2 VAST Satellite 021D 4133";"10.49.10.205"
"Receiver 2 VAST Satellite 021D 4151";"10.49.10.141"
"Receiver 2 VAST Satellite 021D 5009";"10.49.22.239"
"Receiver 2 VAST Satellite 021D 5010";"10.49.8.146"
"Receiver 2 VAST Satellite 021D 5011";"10.49.17.237"
"Receiver 2 VAST Satellite 021D 5016";"10.49.18.75"
"Receiver 2 VAST Satellite 021D 5023";"10.49.35.144"
"Receiver 2 VAST Satellite 021D 5029";"10.66.131.40"
"Receiver 2 VAST Satellite 021D 5031";"10.49.17.205"
"Receiver 2 VAST Satellite 021D 6017";"10.66.140.113"
"Receiver 2 VAST Satellite 021D 6019";"10.49.21.236"
"Receiver 2 VAST Satellite 021D 6021";"10.66.143.46"
"Receiver 2 VAST Satellite 021D 6030";"10.49.28.14"
"Receiver 2 VAST Satellite 021D 6042";"10.49.28.77"
"Receiver 2 VAST Satellite 021D 6050";"10.66.147.236"
"Receiver 2 VAST Satellite 021D 6053";"10.66.140.139"
"Receiver 2 VAST Satellite 021D 6061";"10.49.35.49"
"Receiver 2 VAST Satellite 021D 6064";"10.49.27.79"
"Receiver 2 VAST Satellite 021D 6071";"10.66.143.76"
"Receiver 2 VAST Satellite 021D 6072";"10.49.16.172"
"Receiver 2 VAST Satellite 021D 6074";"10.49.8.21"
"Receiver 2 VAST Satellite 021D 6084";"10.49.23.145"
"Receiver 2 VAST Satellite 021D 6085";"10.49.21.140"
"Receiver 2 VAST Satellite 021D 6087";"10.49.36.145"
"Receiver 2 VAST Satellite 021D 6125";"10.66.143.13"
"Receiver 2 VAST Satellite 021D 7001";"10.49.4.234"
"Receiver 2 VAST Satellite 021D 7036";"10.66.137.16"
"Receiver 2 VAST Satellite 021D 8015";"10.49.34.239"
"Receiver 2 VAST Satellite 021D 8020";"10.49.38.210"
"Receiver 2 VAST Satellite 030D 2014";"10.49.10.10"
"Receiver 2 VAST Satellite 030D 2020";"10.65.90.21"
"Receiver 2 VAST Satellite 030D 2026";"10.49.20.11"
"Receiver 2 VAST Satellite 030D 2027";"10.66.143.172"
"Receiver 2 VAST Satellite 030D 2093";"10.49.38.175"
"Receiver 2 VAST Satellite 030D 2260";"10.66.145.73"
"Receiver 2 VAST Satellite 030D 4020";"10.65.186.20"
"Receiver 2 VAST Satellite 030D 4028";"10.49.43.16"
"Receiver 2 VAST Satellite 030D 4042";"10.49.20.107"
"Receiver 2 VAST Satellite 030D 4050";"10.49.19.172"
"Receiver 2 VAST Satellite 030D 4055";"10.66.135.233"
"Receiver 2 VAST Satellite 030D 4068";"10.49.42.171"
"Receiver 2 VAST Satellite 030D 4132";"10.49.35.203"
"Receiver 2 VAST Satellite 030D 4141";"10.49.39.107"
"Receiver 2 VAST Satellite 030D 4152";"10.66.150.11"
"Receiver 2 VAST Satellite 030D 4187";"10.49.14.76"
"Receiver 2 VAST Satellite 030D 5002";"10.49.18.9"
"Receiver 2 VAST Satellite 030D 5007";"10.49.18.168"
"Receiver 2 VAST Satellite 030D 5020";"10.49.26.75"
"Receiver 2 VAST Satellite 030D 5022";"10.66.135.45"
"Receiver 2 VAST Satellite 030D 6000";"10.66.148.139"
"Receiver 2 VAST Satellite 030D 6005";"10.49.24.235"
"Receiver 2 VAST Satellite 030D 6025";"10.49.32.203"
"Receiver 2 VAST Satellite 030D 6032";"10.49.22.139"
"Receiver 2 VAST Satellite 030D 6073";"10.49.16.203"
"Receiver 2 VAST Satellite 030D 8026";"10.49.11.204"
"Receiver 2 VAST Satellite 031D 2018";"10.49.26.108"
"Receiver 2 VAST Satellite 031D 2107";"10.49.42.15"
"Receiver 2 VAST Satellite 031D 3085";"10.66.149.110"
"Receiver 2 VAST Satellite 031D 4031";"10.49.25.237"
"Receiver 2 VAST Satellite 031D 4073";"10.65.142.21"
"Receiver 2 VAST Satellite 031D 6009";"10.49.34.76"
"Receiver 2 VAST Satellite 031D 6018";"10.49.15.105"
"Receiver 2 VAST Satellite 031D 6022";"10.49.16.108"
"Receiver 2 VAST Satellite 031D 6035";"10.66.141.137"
"Receiver 2 VAST Satellite 031D 6080";"10.49.20.236"
"Receiver 2 VAST Satellite 031D 8014";"10.49.11.172"
"Receiver 2 VAST Satellite 050D 3018";"10.65.178.20"
"Receiver 2 VAST Satellite 050D 5038";"10.65.184.20"
"Receiver 2 VAST Satellite 051D 2096";"10.66.145.43"
"Receiver 2 VAST Satellite 051D 2123";"10.12.21.21"
"Receiver 2 VAST Satellite 051D 2133";"10.49.12.78"
"Receiver 2 VAST Satellite 051D 2303";"10.49.21.108"
"Receiver 2 VAST Satellite 051D 3050";"10.66.148.48"
"Receiver 2 VAST Satellite 051D 3053";"10.49.26.208"
"Receiver 2 VAST Satellite 051D 3059";"10.49.8.171"
"Receiver 2 VAST Satellite 051D 3171";"10.49.1.8"
"Receiver 2 VAST Satellite 051D 4161";"10.66.139.107"
"Receiver 2 VAST Satellite 051D 4318";"10.66.148.236"
"Receiver 2 VAST Satellite 051D 6057";"10.66.136.73"
"Receiver 2 VAST Satellite 051D 7020";"10.49.13.14"
"Receiver 2 VAST Satellite 051D 8017";"10.49.11.172"
"Receiver 2 VAST Satellite 060D 2116";"10.65.86.15"
"Receiver 2 VAST Satellite 061D 2020";"10.65.90.22"
"Receiver 2 VAST Satellite 061D 2130";"10.66.151.106"
"Receiver 2 VAST Satellite 061D 2147";"10.49.24.107"
"Receiver 2 VAST Satellite 061D 4094";"10.11.25.21"
"Receiver 2 VAST Satellite 061D 5018";"10.65.174.24"
"Receiver 2 VAST Satellite 061D 6003";"10.15.19.24"
"Receiver 2 VAST Satellite 061D 8032";"10.14.203.22"
"Receiver 3 Satellite D 022 7021";"10.49.5.75"
"Receiver 3 VAST Satellite 001D 2008";"10.15.200.20"
"Receiver 3 VAST Satellite 001D 3047";"10.65.74.20"
"Receiver 3 VAST Satellite 001D 5021";"10.65.94.20"
"Receiver 3 VAST Satellite 002D 4094";"10.11.25.81"
"Receiver 3 VAST Satellite 002D 5018";"10.65.174.21"
"Receiver 3 VAST Satellite 002D 7019";"10.65.190.21"
"Receiver 3 VAST Satellite 003D 4006";"10.65.42.81"
"Receiver 3 VAST Satellite 003D 4097";"10.11.21.80"
"Receiver 3 VAST Satellite 003D 6028";"10.65.98.21"
"Receiver 3 VAST Satellite 003D 7016";"10.65.180.22"
"Receiver 3 VAST Satellite 003D 8032";"10.14.203.21"
"Receiver 3 VAST Satellite 010D 6003";"10.15.19.20"
"Receiver 3 VAST Satellite 021D 3056";"10.49.33.108"
"Receiver 3 VAST Satellite 030D 2017";"10.49.38.47"
"Receiver 3 VAST Satellite 031D 3016";"10.13.52.12"
"Receiver 3 VAST Satellite 031D 4309";"10.49.10.169"
"Receiver 3 VAST Satellite 040D 6003";"10.15.19.21"
"Receiver 3 VAST Satellite 061D 7016";"10.65.180.24"
"Receiver 4 VAST Satellite 002D 3047";"10.65.74.21"
"Receiver Sat FP 2096 1001";"10.66.145.42"
"Receiver Sat M3 4141 1001";"10.49.39.107"
